courseDept,courseNum,id,type
MATH,500,0,PREREQ
MATH,500,1,PREREQ
MATH,501,0,PREREQ
MATH,502,0,PREREQ
MATH,503,0,PREREQ
MATH,505,0,PREREQ
MATH,506,0,PREREQ
MATH,510,0,PREREQ
MATH,511,0,PREREQ
MATH,514,0,PREREQ
MATH,518,0,PREREQ
MATH,519,0,PREREQ
MATH,525,0,PREREQ
MATH,525,1,PREREQ
MATH,526,0,PREREQ
MATH,526,1,PREREQ
MATH,527,0,PREREQ
MATH,530,0,PREREQ
MATH,532,0,PREREQ
MATH,533,0,PREREQ
MATH,540,0,PREREQ
MATH,541,0,PREREQ
MATH,542,0,PREREQ
MATH,543,0,PREREQ
MATH,545,0,PREREQ
MATH,545,1,PREREQ
MATH,546,0,PREREQ
MATH,547,0,PREREQ
MATH,550,0,PREREQ
MATH,554,0,PREREQ
MATH,561,0,PREREQ
MATH,562,0,PREREQ
MATH,563,0,PREREQ
MATH,564,0,PREREQ
MATH,564,1,PREREQ
MATH,570,0,PREREQ
MATH,571,0,PREREQ
MATH,573,0,PREREQ
MATH,574,0,PREREQ
MATH,581,0,PREREQ
MATH,582,0,PREREQ
MATH,583,0,PREREQ
MATH,584,0,PREREQ
MATH,585,0,PREREQ
MATH,586,0,PREREQ
MATH,589,0,PREREQ
MATH,589,1,PREREQ
MCB,101,0,COREQ
MCB,270,0,PREREQ
MCB,317,0,PREREQ
MCB,317,1,PREREQ
MCB,317,2,PREREQ
MCB,317,3,PREREQ
MCB,320,0,PREREQ
MCB,354,0,PREREQ
MCB,354,1,PREREQ
MCB,354,2,PREREQ
MCB,354,3,PREREQ
MCB,364,0,PREREQ
MCB,364,1,PREREQ
MCB,401,0,PREREQ
MCB,402,0,PREREQ
MCB,406,0,PREREQ
MCB,408,0,PREREQ
MCB,408,1,PREREQ
MCB,408,2,PREREQ
MCB,408,3,PREREQ
MCB,408,4,PREREQ
MCB,410,0,PREREQ
MCB,413,0,PREREQ
MCB,419,0,PREREQ
MCB,421,0,PREREQ
MCB,424,0,PREREQ
MCB,426,0,PREREQ
MCB,426,1,PREREQ
MCB,428,0,PREREQ
MCB,428,1,PREREQ
MCB,429,0,PREREQ
MCB,429,1,PREREQ
MCB,431,0,PREREQ
MCB,435,0,PREREQ
MCB,458,0,PREREQ
MCB,461,0,PREREQ
MCB,461,1,PREREQ
MCB,462,0,PREREQ
MCB,465,0,PREREQ
MCB,465,1,PREREQ
MCB,471,0,PREREQ
MCB,471,1,PREREQ
MCB,480,0,PREREQ
MCB,545,0,PREREQ
ME,200,0,PREREQ
ME,270,0,PREREQ
ME,310,0,PREREQ
ME,310,1,PREREQ
ME,310,2,PREREQ
ME,310,0,COREQ
ME,320,0,PREREQ
ME,320,1,PREREQ
ME,320,0,COREQ
ME,330,0,PREREQ
ME,330,1,PREREQ
ME,340,0,PREREQ
ME,340,1,PREREQ
ME,340,2,PREREQ
ME,340,3,PREREQ
ME,340,0,COREQ
ME,340,1,COREQ
ME,351,0,PREREQ
ME,360,0,PREREQ
ME,370,0,PREREQ
ME,370,1,PREREQ
ME,370,2,PREREQ
ME,371,0,PREREQ
ME,371,1,PREREQ
ME,371,2,PREREQ
ME,400,0,PREREQ
ME,401,0,COREQ
ME,402,0,COREQ
ME,403,0,COREQ
ME,404,0,PREREQ
ME,410,0,PREREQ
ME,410,1,PREREQ
ME,412,0,PREREQ
ME,412,1,PREREQ
ME,412,2,PREREQ
ME,420,0,PREREQ
ME,420,1,PREREQ
ME,420,2,PREREQ
ME,430,0,PREREQ
ME,430,1,PREREQ
ME,431,0,PREREQ
ME,431,1,PREREQ
ME,432,0,PREREQ
ME,432,1,PREREQ
ME,440,0,PREREQ
ME,450,0,PREREQ
ME,450,1,PREREQ
ME,451,0,PREREQ
ME,452,0,PREREQ
ME,452,1,PREREQ
ME,453,0,PREREQ
ME,453,1,PREREQ
ME,453,2,PREREQ
ME,453,3,PREREQ
ME,455,0,PREREQ
ME,458,0,PREREQ
ME,460,0,PREREQ
ME,460,1,PREREQ
ME,461,0,PREREQ
ME,465,0,PREREQ
ME,465,1,PREREQ
ME,465,2,PREREQ
ME,465,3,PREREQ
ME,471,0,PREREQ
ME,481,0,PREREQ
ME,481,1,PREREQ
ME,482,0,PREREQ
ME,483,0,PREREQ
ME,483,1,PREREQ
ME,487,0,PREREQ
ME,501,0,PREREQ
ME,502,0,PREREQ
ME,503,0,PREREQ
ME,504,0,PREREQ
ME,510,0,PREREQ
ME,512,0,PREREQ
ME,512,1,PREREQ
ME,512,2,PREREQ
ME,512,3,PREREQ
ME,512,4,PREREQ
ME,520,0,PREREQ
ME,521,0,PREREQ
ME,522,0,PREREQ
ME,530,0,PREREQ
ME,531,0,PREREQ
ME,531,1,PREREQ
ME,532,0,PREREQ
ME,533,0,PREREQ
ME,541,0,PREREQ
ME,541,1,PREREQ
ME,550,0,PREREQ
ME,554,0,PREREQ
ME,554,1,PREREQ
ME,561,0,PREREQ
ME,570,0,PREREQ
ME,570,1,PREREQ
ME,570,2,PREREQ
ME,586,0,PREREQ
MFST,198,0,PREREQ
MFST,198,1,PREREQ
MFST,198,2,PREREQ
MFST,198,3,PREREQ
MFST,198,4,PREREQ
MFST,397,0,PREREQ
MFST,401,0,PREREQ
MFST,401,1,PREREQ
MFST,450,0,PREREQ
MFST,450,1,PREREQ
MSE,183,0,PREREQ
MSE,201,0,PREREQ
MSE,201,0,COREQ
MSE,201,1,COREQ
MSE,201,2,COREQ
MSE,206,0,PREREQ
MSE,206,1,PREREQ
MSE,280,0,PREREQ
MSE,280,1,PREREQ
MSE,304,0,PREREQ
MSE,307,0,COREQ
MSE,307,1,COREQ
MSE,308,0,COREQ
MSE,308,1,COREQ
MSE,395,0,COREQ
MSE,401,0,PREREQ
MSE,401,0,COREQ
MSE,402,0,PREREQ
MSE,402,1,PREREQ
MSE,403,0,PREREQ
MSE,403,0,COREQ
MSE,405,0,PREREQ
MSE,405,1,PREREQ
MSE,405,2,PREREQ
MSE,406,0,PREREQ
MSE,420,0,PREREQ
MSE,420,0,COREQ
MSE,421,0,PREREQ
MSE,422,0,PREREQ
MSE,440,0,PREREQ
MSE,441,0,PREREQ
MSE,443,0,PREREQ
MSE,443,1,PREREQ
MSE,445,0,PREREQ
MSE,450,0,PREREQ
MSE,453,0,PREREQ
MSE,455,0,PREREQ
MSE,456,0,PREREQ
MSE,457,0,PREREQ
MSE,458,0,PREREQ
MSE,460,0,PREREQ
MSE,460,1,PREREQ
MSE,461,0,PREREQ
MSE,473,0,PREREQ
MSE,473,1,PREREQ
MSE,474,0,PREREQ
MSE,474,1,PREREQ
MSE,480,0,PREREQ
MSE,481,0,PREREQ
MSE,484,0,PREREQ
MSE,484,1,PREREQ
MSE,485,0,PREREQ
MSE,487,0,PREREQ
MSE,487,1,PREREQ
MSE,488,0,PREREQ
MSE,488,1,PREREQ
MSE,489,0,PREREQ
MSE,500,0,PREREQ
MSE,501,0,PREREQ
MSE,580,0,PREREQ
MSE,581,0,PREREQ
MSE,581,1,PREREQ
MSE,582,0,PREREQ
MSE,583,0,PREREQ
MSE,584,0,PREREQ
MSE,584,1,PREREQ
MUS,160,0,PREREQ
MUS,160,1,PREREQ
MUS,161,0,PREREQ
MUS,163,0,PREREQ
MUS,163,1,PREREQ
MUS,167,0,PREREQ
MUS,171,0,PREREQ
MUS,173,0,PREREQ
MUS,173,1,PREREQ
MUS,173,2,PREREQ
MUS,174,0,PREREQ
MUS,174,1,PREREQ
MUS,174,2,PREREQ
MUS,175,0,PREREQ
MUS,175,1,PREREQ
MUS,175,2,PREREQ
MUS,205,0,PREREQ
MUS,205,1,PREREQ
MUS,205,2,PREREQ
MUS,243,0,PREREQ
MUS,244,0,PREREQ
MUS,313,0,PREREQ
MUS,314,0,PREREQ
MUS,317,0,PREREQ
MUS,318,0,PREREQ
MUS,330,0,PREREQ
MUS,331,0,PREREQ
MUS,332,0,PREREQ
MUS,333,0,PREREQ
MUS,342,0,PREREQ
MUS,343,0,PREREQ
MUS,344,0,PREREQ
MUS,344,1,PREREQ
MUS,346,0,PREREQ
MUS,346,1,PREREQ
MUS,348,0,PREREQ
MUS,350,0,PREREQ
MUS,360,0,PREREQ
MUS,360,1,PREREQ
MUS,360,2,PREREQ
MUS,364,0,PREREQ
MUS,369,0,PREREQ
MUS,400,0,PREREQ
MUS,400,1,PREREQ
MUS,404,0,PREREQ
MUS,404,1,PREREQ
MUS,404,2,PREREQ
MUS,405,0,PREREQ
MUS,405,1,PREREQ
MUS,408,0,PREREQ
MUS,408,1,PREREQ
MUS,411,0,PREREQ
MUS,411,1,PREREQ
MUS,415,0,PREREQ
MUS,415,1,PREREQ
MUS,416,0,PREREQ
MUS,418,0,PREREQ
MUS,418,1,PREREQ
MUS,426,0,PREREQ
MUS,426,1,PREREQ
MUS,433,0,PREREQ
MUS,433,1,PREREQ
MUS,433,2,PREREQ
MUS,434,0,PREREQ
MUS,434,1,PREREQ
MUS,434,2,PREREQ
MUS,437,0,PREREQ
MUS,437,1,PREREQ
MUS,438,0,PREREQ
MUS,439,0,PREREQ
MUS,442,0,PREREQ
MUS,442,1,PREREQ
MUS,447,0,PREREQ
MUS,447,1,PREREQ
MUS,449,0,PREREQ
MUS,449,1,PREREQ
MUS,449,2,PREREQ
MUS,455,0,PREREQ
MUS,455,1,PREREQ
MUS,455,2,PREREQ
MUS,456,0,PREREQ
MUS,470,0,PREREQ
MUS,508,0,PREREQ
MUS,512,0,PREREQ
MUS,516,0,PREREQ
MUS,519,0,PREREQ
MUS,519,1,PREREQ
MUS,520,0,PREREQ
MUS,534,0,PREREQ
MUS,542,0,PREREQ
MUS,553,0,PREREQ
MUS,569,0,PREREQ
MUS,569,1,PREREQ
MUSE,330,0,PREREQ
MUSE,389,0,PREREQ
MUSE,389,1,PREREQ
MUSE,420,0,PREREQ
MUSE,440,0,PREREQ
NEUR,543,0,PREREQ
NPRE,201,0,PREREQ
NPRE,201,1,PREREQ
NPRE,241,0,PREREQ
NPRE,241,1,PREREQ
NPRE,247,0,PREREQ
NPRE,247,0,COREQ
NPRE,412,0,PREREQ
NPRE,423,0,PREREQ
NPRE,423,1,PREREQ
NPRE,429,0,PREREQ
NPRE,432,0,COREQ
NPRE,435,0,PREREQ
NPRE,441,0,PREREQ
NPRE,442,0,PREREQ
NPRE,442,1,PREREQ
NPRE,444,0,PREREQ
NPRE,444,1,PREREQ
NPRE,446,0,PREREQ
NPRE,446,1,PREREQ
NPRE,447,0,PREREQ
NPRE,448,0,PREREQ
NPRE,448,1,PREREQ
NPRE,448,2,PREREQ
NPRE,451,0,PREREQ
NPRE,455,0,PREREQ
NPRE,457,0,PREREQ
NPRE,458,0,PREREQ
NPRE,470,0,PREREQ
NPRE,470,1,PREREQ
NPRE,470,2,PREREQ
NPRE,475,0,PREREQ
NPRE,475,1,PREREQ
NPRE,475,2,PREREQ
NPRE,501,0,PREREQ
NPRE,501,0,COREQ
NPRE,511,0,PREREQ
NPRE,521,0,PREREQ
NPRE,522,0,PREREQ
NPRE,523,0,PREREQ
NPRE,523,1,PREREQ
NPRE,526,0,PREREQ
NPRE,527,0,PREREQ
NPRE,529,0,PREREQ
NPRE,531,0,PREREQ
NPRE,558,0,PREREQ
NPRE,558,1,PREREQ
NPRE,560,0,PREREQ
NPRE,561,0,PREREQ
NRES,276,0,PREREQ
NRES,285,0,PREREQ
NRES,285,1,PREREQ
NRES,302,0,PREREQ
NRES,325,0,PREREQ
NRES,340,0,PREREQ
NRES,348,0,PREREQ
NRES,403,0,PREREQ
NRES,403,1,PREREQ
NRES,407,0,PREREQ
NRES,409,0,PREREQ
NRES,416,0,PREREQ
NRES,418,0,PREREQ
NRES,418,1,PREREQ
NRES,419,0,PREREQ
NRES,420,0,PREREQ
NRES,421,0,PREREQ
NRES,427,0,PREREQ
NRES,428,0,PREREQ
NRES,438,0,PREREQ
NRES,438,1,PREREQ
NRES,438,2,PREREQ
NRES,439,0,PREREQ
NRES,455,0,PREREQ
NRES,456,0,PREREQ
NRES,456,1,PREREQ
NRES,465,0,PREREQ
NRES,465,1,PREREQ
NRES,471,0,PREREQ
NRES,473,0,PREREQ
NRES,474,0,PREREQ
NRES,475,0,PREREQ
NRES,475,1,PREREQ
NRES,487,0,PREREQ
NRES,487,1,PREREQ
NRES,488,0,PREREQ
NRES,489,0,PREREQ
NRES,489,1,PREREQ
NRES,489,2,PREREQ
NRES,490,0,PREREQ
NRES,490,1,PREREQ
NRES,572,0,PREREQ
NRES,572,1,PREREQ
NRES,580,0,PREREQ
NRES,586,0,PREREQ
PATH,433,0,PREREQ
PATH,460,0,PREREQ
PATH,519,0,PREREQ
PATH,527,0,COREQ
PATH,544,0,PREREQ
PATH,547,0,COREQ
PATH,548,0,PREREQ
PATH,556,0,PREREQ
PATH,556,1,PREREQ
PATH,557,0,PREREQ
PATH,560,0,PREREQ
PATH,560,1,PREREQ
PATH,591,0,PREREQ
PERS,202,0,PREREQ
PERS,403,0,PREREQ
PERS,404,0,PREREQ
PERS,453,0,PREREQ
PERS,453,1,PREREQ
PERS,454,0,PREREQ
PHIL,404,0,PREREQ
PHIL,453,0,PREREQ
PHIL,454,0,PREREQ
PHIL,499,0,PREREQ
PHIL,499,1,PREREQ
PHIL,499,2,PREREQ
PHYS,100,0,COREQ
PHYS,102,0,PREREQ
PHYS,211,0,COREQ
PHYS,212,0,PREREQ
PHYS,212,0,COREQ
PHYS,213,0,PREREQ
PHYS,213,0,COREQ
PHYS,214,0,PREREQ
PHYS,221,0,PREREQ
PHYS,222,0,PREREQ
PHYS,225,0,COREQ
PHYS,325,0,PREREQ
PHYS,325,0,COREQ
PHYS,326,0,PREREQ
PHYS,401,0,PREREQ
PHYS,401,0,COREQ
PHYS,402,0,PREREQ
PHYS,403,0,COREQ
PHYS,404,0,PREREQ
PHYS,406,0,PREREQ
PHYS,406,1,PREREQ
PHYS,419,0,PREREQ
PHYS,419,1,PREREQ
PHYS,420,0,PREREQ
PHYS,420,1,PREREQ
PHYS,427,0,PREREQ
PHYS,427,1,PREREQ
PHYS,427,2,PREREQ
PHYS,427,3,PREREQ
PHYS,435,0,PREREQ
PHYS,436,0,PREREQ
PHYS,460,0,PREREQ
PHYS,460,1,PREREQ
PHYS,470,0,PREREQ
PHYS,475,0,PREREQ
PHYS,475,1,PREREQ
PHYS,485,0,PREREQ
PHYS,486,0,PREREQ
PHYS,487,0,PREREQ
PHYS,499,0,PREREQ
PHYS,504,0,PREREQ
PHYS,504,1,PREREQ
PHYS,505,0,PREREQ
PHYS,508,0,PREREQ
PHYS,509,0,PREREQ
PHYS,510,0,PREREQ
PHYS,514,0,PREREQ
PHYS,514,1,PREREQ
PHYS,514,2,PREREQ
PHYS,515,0,PREREQ
PHYS,516,0,PREREQ
PHYS,540,0,PREREQ
PHYS,540,1,PREREQ
PHYS,541,0,PREREQ
PHYS,550,0,PREREQ
PHYS,550,1,PREREQ
PHYS,552,0,PREREQ
PHYS,552,1,PREREQ
PHYS,554,0,PREREQ
PHYS,560,0,PREREQ
PHYS,560,1,PREREQ
PHYS,561,0,PREREQ
PHYS,561,1,PREREQ
PHYS,563,0,PREREQ
PHYS,569,0,PREREQ
PHYS,569,1,PREREQ
PHYS,570,0,PREREQ
PHYS,575,0,PREREQ
PHYS,576,0,PREREQ
PHYS,580,0,PREREQ
PHYS,581,0,PREREQ
PHYS,582,0,PREREQ
PHYS,583,0,PREREQ
PLPA,200,0,PREREQ
PLPA,405,0,PREREQ
PLPA,407,0,PREREQ
POL,102,0,PREREQ
POL,201,0,PREREQ
POL,202,0,PREREQ
POL,301,0,PREREQ
POL,302,0,PREREQ
POL,402,0,PREREQ
PS,220,0,PREREQ
PS,230,0,PREREQ
PS,305,0,PREREQ
PS,306,0,PREREQ
PS,307,0,PREREQ
PS,314,0,PREREQ
PS,320,0,PREREQ
PS,328,0,PREREQ
PS,394,0,PREREQ
PS,394,1,PREREQ
PS,394,2,PREREQ
PS,397,0,PREREQ
PS,398,0,PREREQ
PS,399,0,PREREQ
PS,512,0,PREREQ
PS,522,0,PREREQ
PS,524,0,PREREQ
PS,526,0,PREREQ
PS,531,0,PREREQ
PS,532,0,PREREQ
PS,546,0,PREREQ
PS,581,0,PREREQ
PS,582,0,PREREQ
PS,583,0,PREREQ
PS,584,0,PREREQ
PS,585,0,PREREQ
PS,586,0,PREREQ
PS,587,0,PREREQ
PS,589,0,PREREQ
PSM,502,0,PREREQ
PSM,503,0,PREREQ
PSYC,201,0,PREREQ
PSYC,204,0,PREREQ
PSYC,210,0,PREREQ
PSYC,210,1,PREREQ
PSYC,216,0,PREREQ
PSYC,220,0,PREREQ
PSYC,220,1,PREREQ
PSYC,220,2,PREREQ
PSYC,224,0,PREREQ
PSYC,235,0,PREREQ
PSYC,238,0,PREREQ
PSYC,239,0,PREREQ
PSYC,245,0,PREREQ
PSYC,248,0,PREREQ
PSYC,250,0,PREREQ
PSYC,296,0,PREREQ
PSYC,302,0,PREREQ
PSYC,306,0,PREREQ
PSYC,308,0,PREREQ
PSYC,311,0,COREQ
PSYC,312,0,PREREQ
PSYC,318,0,PREREQ
PSYC,320,0,PREREQ
PSYC,320,1,PREREQ
PSYC,326,0,PREREQ
PSYC,327,0,PREREQ
PSYC,328,0,PREREQ
PSYC,331,0,PREREQ
PSYC,331,1,PREREQ
PSYC,332,0,PREREQ
PSYC,332,1,PREREQ
PSYC,333,0,PREREQ
PSYC,333,1,PREREQ
PSYC,340,0,PREREQ
PSYC,341,0,PREREQ
PSYC,350,0,PREREQ
PSYC,352,0,PREREQ
PSYC,353,0,PREREQ
PSYC,353,1,PREREQ
PSYC,361,0,PREREQ
PSYC,365,0,PREREQ
PSYC,379,0,PREREQ
PSYC,396,0,PREREQ
PSYC,402,0,PREREQ
PSYC,402,1,PREREQ
PSYC,408,0,PREREQ
PSYC,413,0,PREREQ
PSYC,413,1,PREREQ
PSYC,414,0,PREREQ
PSYC,414,1,PREREQ
PSYC,417,0,PREREQ
PSYC,433,0,PREREQ
PSYC,445,0,PREREQ
PSYC,450,0,PREREQ
PSYC,453,0,PREREQ
PSYC,453,1,PREREQ
PSYC,453,2,PREREQ
PSYC,453,3,PREREQ
PSYC,455,0,PREREQ
PSYC,462,0,PREREQ
PSYC,465,0,PREREQ
PSYC,498,0,PREREQ
PSYC,499,0,PREREQ
PSYC,507,0,PREREQ
PSYC,524,0,PREREQ
PSYC,526,0,PREREQ
PSYC,531,0,PREREQ
PSYC,534,0,PREREQ
PSYC,544,0,PREREQ
PSYC,546,0,COREQ
PSYC,563,0,PREREQ
PSYC,567,0,PREREQ
PSYC,588,0,PREREQ
PSYC,594,0,PREREQ
REHB,583,0,PREREQ
REHB,583,1,PREREQ
REHB,583,2,PREREQ
REHB,585,0,PREREQ
REHB,593,0,PREREQ
REHB,594,0,PREREQ
REL,223,0,PREREQ
REL,291,0,PREREQ
REL,436,0,PREREQ
REL,440,0,PREREQ
REL,484,0,PREREQ
RHET,102,0,PREREQ
RST,240,0,PREREQ
RST,240,1,PREREQ
RST,300,0,PREREQ
RST,317,0,PREREQ
RST,340,0,PREREQ
RST,340,1,PREREQ
RST,360,0,PREREQ
RST,410,0,PREREQ
RST,410,1,PREREQ
RST,410,2,PREREQ
RST,430,0,PREREQ
RST,430,1,PREREQ
RST,450,0,PREREQ
RST,460,0,PREREQ
RST,460,1,PREREQ
RST,460,2,PREREQ
RST,465,0,PREREQ
RST,501,0,PREREQ
RST,503,0,PREREQ
RST,503,1,PREREQ
RST,512,0,PREREQ
RST,519,0,PREREQ
RST,519,1,PREREQ
RST,519,2,PREREQ
RST,551,0,PREREQ
RUSS,102,0,PREREQ
RUSS,201,0,PREREQ
RUSS,202,0,PREREQ
RUSS,301,0,PREREQ
RUSS,302,0,PREREQ
RUSS,402,0,PREREQ
RUSS,474,0,PREREQ
RUSS,501,0,PREREQ
RUSS,502,0,PREREQ
SBC,509,0,PREREQ
SBC,509,1,PREREQ
SBC,510,0,PREREQ
SBC,512,0,PREREQ
SCAN,102,0,PREREQ
SCAN,103,0,PREREQ
SCAN,104,0,PREREQ
SCAN,306,0,PREREQ
SCAN,506,0,PREREQ
SE,310,0,PREREQ
SE,310,1,PREREQ
SE,310,2,PREREQ
SE,310,0,COREQ
SE,311,0,PREREQ
SE,312,0,PREREQ
SE,320,0,PREREQ
SE,320,1,PREREQ
SE,320,2,PREREQ
SE,320,0,COREQ
SE,400,0,PREREQ
SE,402,0,PREREQ
SE,402,1,PREREQ
SE,410,0,PREREQ
SE,410,1,PREREQ
SE,411,0,PREREQ
SE,412,0,PREREQ
SE,413,0,PREREQ
SE,413,1,PREREQ
SE,420,0,PREREQ
SE,422,0,PREREQ
SE,423,0,PREREQ
SE,424,0,PREREQ
SE,424,1,PREREQ
SE,450,0,PREREQ
SE,494,0,PREREQ
SE,494,1,PREREQ
SE,494,2,PREREQ
SE,494,3,PREREQ
SE,523,0,PREREQ
SE,523,1,PREREQ
SE,523,2,PREREQ
SE,523,3,PREREQ
SE,524,0,PREREQ
SE,524,1,PREREQ
SE,525,0,PREREQ
SE,530,0,PREREQ
SE,550,0,PREREQ
SHS,427,0,PREREQ
SHS,510,0,PREREQ
SHS,511,0,PREREQ
SHS,511,1,PREREQ
SHS,511,2,PREREQ
SHS,512,0,PREREQ
SHS,512,1,PREREQ
SHS,513,0,PREREQ
SHS,513,1,PREREQ
SHS,514,0,PREREQ
SHS,514,1,PREREQ
SHS,520,0,PREREQ
SHS,532,0,PREREQ
SHS,533,0,PREREQ
SHS,534,0,PREREQ
SHS,540,0,PREREQ
SHS,541,0,PREREQ
SHS,541,1,PREREQ
SHS,551,0,PREREQ
SHS,552,0,PREREQ
SHS,553,0,PREREQ
SHS,554,0,PREREQ
SHS,556,0,PREREQ
SHS,558,0,PREREQ
SHS,561,0,PREREQ
SHS,561,1,PREREQ
SHS,577,0,PREREQ
SHS,579,0,PREREQ
SLAV,419,0,PREREQ
SOC,225,0,PREREQ
SOC,225,1,PREREQ
SOC,225,2,PREREQ
SOC,273,0,PREREQ
SOC,275,0,PREREQ
SOC,310,0,PREREQ
SOC,364,0,PREREQ
SOC,373,0,PREREQ
SOC,396,0,PREREQ
SOC,426,0,PREREQ
SOC,447,0,PREREQ
SOC,450,0,PREREQ
SOC,480,0,PREREQ
SOC,481,0,PREREQ
SOC,485,0,PREREQ
SOC,488,0,PREREQ
SOC,496,0,PREREQ
SOC,500,0,PREREQ
SOC,501,0,PREREQ
SOC,581,0,PREREQ
SOC,586,0,PREREQ
SOC,587,0,PREREQ
SOC,599,0,PREREQ
SOCW,401,0,PREREQ
SOCW,402,0,PREREQ
SOCW,403,0,PREREQ
SOCW,404,0,PREREQ
SOCW,461,0,PREREQ
SOCW,470,0,PREREQ
SOCW,500,0,PREREQ
SOCW,501,0,PREREQ
SOCW,502,0,PREREQ
SOCW,503,0,PREREQ
SOCW,504,0,PREREQ
SOCW,505,0,PREREQ
SOCW,506,0,PREREQ
SOCW,507,0,PREREQ
SOCW,508,0,PREREQ
SOCW,509,0,PREREQ
SOCW,509,1,PREREQ
SOCW,514,0,PREREQ
SOCW,516,0,PREREQ
SOCW,519,0,PREREQ
SOCW,522,0,PREREQ
SOCW,541,0,PREREQ
SOCW,552,0,PREREQ
SOCW,576,0,PREREQ
SOCW,580,0,PREREQ
SOCW,594,0,PREREQ
SPAN,102,0,PREREQ
SPAN,204,0,PREREQ
SPAN,250,0,PREREQ
SPAN,252,0,PREREQ
SPAN,254,0,PREREQ
SPAN,295,0,PREREQ
SPAN,299,0,PREREQ
SPAN,299,1,PREREQ
SPAN,303,0,PREREQ
SPAN,305,0,PREREQ
SPAN,307,0,PREREQ
SPAN,308,0,PREREQ
SPAN,309,0,PREREQ
SPAN,310,0,PREREQ
SPAN,312,0,PREREQ
SPAN,316,0,PREREQ
SPAN,318,0,PREREQ
SPAN,320,0,PREREQ
SPAN,324,0,PREREQ
SPAN,326,0,PREREQ
SPAN,332,0,PREREQ
SPAN,399,0,PREREQ
SPAN,410,0,PREREQ
SPAN,410,1,PREREQ
SPAN,410,2,PREREQ
SPAN,430,0,PREREQ
SPAN,431,0,PREREQ
SPAN,432,0,PREREQ
SPAN,433,0,PREREQ
SPAN,437,0,PREREQ
SPAN,437,1,PREREQ
SPAN,462,0,PREREQ
SPAN,462,1,PREREQ
SPAN,463,0,PREREQ
SPAN,463,1,PREREQ
SPAN,464,0,PREREQ
SPAN,464,1,PREREQ
SPAN,465,0,PREREQ
SPAN,465,1,PREREQ
SPAN,466,0,PREREQ
SPAN,466,1,PREREQ
SPAN,467,0,PREREQ
SPAN,467,1,PREREQ
SPAN,468,0,PREREQ
SPAN,468,1,PREREQ
SPAN,477,0,PREREQ
SPAN,528,0,PREREQ
SPAN,557,0,PREREQ
SPAN,580,0,PREREQ
SPAN,584,0,PREREQ
SPAN,588,0,PREREQ
SPED,322,0,PREREQ
SPED,414,0,COREQ
SPED,436,0,COREQ
SPED,437,0,PREREQ
SPED,440,0,PREREQ
SPED,440,1,PREREQ
SPED,521,0,PREREQ
SPED,526,0,PREREQ
SPED,565,0,PREREQ
SPED,593,0,PREREQ
STAT,100,0,PREREQ
STAT,385,0,PREREQ
STAT,400,0,PREREQ
STAT,408,0,PREREQ
STAT,409,0,PREREQ
STAT,410,0,PREREQ
STAT,420,0,PREREQ
STAT,420,1,PREREQ
STAT,424,0,COREQ
STAT,424,1,COREQ
STAT,425,0,PREREQ
STAT,426,0,PREREQ
STAT,427,0,PREREQ
STAT,428,0,PREREQ
STAT,429,0,PREREQ
STAT,430,0,PREREQ
STAT,440,0,PREREQ
STAT,443,0,PREREQ
STAT,447,0,PREREQ
STAT,510,0,PREREQ
STAT,511,0,PREREQ
STAT,525,0,PREREQ
STAT,525,1,PREREQ
STAT,525,2,PREREQ
STAT,528,0,PREREQ
STAT,528,1,PREREQ
STAT,542,0,PREREQ
STAT,542,1,PREREQ
STAT,545,0,PREREQ
STAT,553,0,PREREQ
STAT,571,0,PREREQ
STAT,571,1,PREREQ
STAT,576,0,PREREQ
STAT,576,1,PREREQ
STAT,576,2,PREREQ
STAT,593,0,PREREQ
SWAH,202,0,PREREQ
SWAH,404,0,PREREQ
SWAH,405,0,PREREQ
SWAH,406,0,PREREQ
SWAH,407,0,PREREQ
SWAH,408,0,PREREQ
SWAH,409,0,PREREQ
SWAH,410,0,PREREQ
TAM,210,0,PREREQ
TAM,210,0,COREQ
TAM,211,0,PREREQ
TAM,211,0,COREQ
TAM,212,0,PREREQ
TAM,251,0,PREREQ
TAM,252,0,COREQ
TAM,335,0,PREREQ
TAM,412,0,PREREQ
TAM,412,1,PREREQ
TAM,412,2,PREREQ
TAM,416,0,PREREQ
TAM,424,0,PREREQ
TAM,427,0,PREREQ
TAM,435,0,PREREQ
TAM,445,0,PREREQ
TAM,451,0,PREREQ
TAM,456,0,PREREQ
TAM,461,0,PREREQ
TAM,470,0,PREREQ
TAM,470,1,PREREQ
TAM,470,2,PREREQ
TAM,470,3,PREREQ
TAM,514,0,PREREQ
TAM,514,1,PREREQ
TAM,514,2,PREREQ
TAM,518,0,PREREQ
TAM,518,1,PREREQ
TAM,524,0,PREREQ
TAM,524,1,PREREQ
TAM,531,0,PREREQ
TAM,531,1,PREREQ
TAM,531,2,PREREQ
TAM,531,3,PREREQ
TAM,532,0,PREREQ
TAM,532,1,PREREQ
TAM,534,0,PREREQ
TAM,534,1,PREREQ
TAM,534,2,PREREQ
TAM,534,3,PREREQ
TAM,536,0,PREREQ
TAM,537,0,PREREQ
TAM,538,0,PREREQ
TAM,541,0,PREREQ
TAM,541,1,PREREQ
TAM,541,2,PREREQ
TAM,541,3,PREREQ
TAM,542,0,PREREQ
TAM,545,0,PREREQ
