crn,courseDept,courseNum,hours,startTime,endTime,days,instructorFirstName,instructorLastName
51581,ACES,101,2,03:00 PM,03:50 PM,W,J,Emmert
51582,ACES,101,2,09:00 AM,09:50 AM,W,J,Emmert
51583,ACES,101,2,10:00 AM,10:50 AM,R,J,Emmert
51584,ACES,101,2,12:00 PM,12:50 PM,W,P,Davidson
51585,ACES,101,2,04:00 PM,04:50 PM,W,J,Emmert
51586,ACES,101,2,12:00 PM,12:50 PM,F,J,Emmert
51587,ACES,101,2,02:00 PM,02:50 PM,W,J,Breen
51588,ACES,101,2,03:00 PM,03:50 PM,W,J,Emmert
51589,ACES,101,2,01:00 PM,01:50 PM,R,J,Emmert
51590,ACES,101,2,10:00 AM,10:50 AM,F,J,Emmert
51591,ACES,101,2,01:00 PM,01:50 PM,F,M,Bohn
51592,ACES,101,2,04:00 PM,04:50 PM,W,J,Emmert
51593,ACES,101,2,10:00 AM,10:50 AM,W,J,Emmert
51594,ACES,101,2,11:00 AM,11:50 AM,F,J,Emmert
51595,ACES,101,2,12:00 PM,12:50 PM,F,T,Burkhalter
51596,ACES,101,2,03:00 PM,03:50 PM,W,J,Emmert
51597,ACES,101,2,01:00 PM,01:50 PM,F,J,Emmert
51598,ACES,101,2,ARRANGED,,,J,Emmert
51599,ACES,101,2,02:00 PM,02:50 PM,F,J,Emmert
51600,ACES,101,2,03:00 PM,03:50 PM,R,J,Emmert
51601,ACES,101,2,03:00 PM,03:50 PM,W,J,Emmert
51602,ACES,101,2,02:00 PM,02:50 PM,F,T,Burkhalter
68954,ACES,101,2,09:00 AM,09:50 AM,M,J,Emmert
68955,ACES,101,2,03:00 PM,03:50 PM,M,J,Emmert
68956,ACES,101,2,01:00 PM,01:50 PM,T,J,Emmert
72120,ACES,101,2,02:00 PM,02:50 PM,T,J,Emmert
75371,ACES,101,2,ARRANGED,,,J,Emmert
61977,ACES,179,3,04:00 PM,04:50 PM,W,D,Reid
61978,ACES,179,3,05:00 PM,05:50 PM,W,D,Reid
10094,ACES,199,1 TO 5,ARRANGED,,,,
40639,ACES,200,0,ARRANGED,,,B,Gregg
10098,ACES,293,0 TO 5,ARRANGED,,,,
11769,ACES,295,1 TO 4,ARRANGED,,,,
10104,ACES,298,1 TO 9,ARRANGED,,,,
29753,ACES,298,2,09:00 AM,10:50 AM,MW,A,Freter
75466,ACES,396,1 OR 2,ARRANGED,,,C,Ohms
75449,ACES,499,0 to 4,12:00 PM,12:50 PM,F,A,Witmer
61084,ADV,150,3,03:30 PM,04:50 PM,TR,S,Hall
61085,ADV,150,3,02:00 PM,03:20 PM,TR,S,Hall
45303,ADV,199,3,04:00 PM,06:50 PM,W,S,Hall
71553,ADV,270,3,12:30 PM,01:50 PM,MW,D,Clifton
63619,ADV,281,3,09:00 AM,09:50 AM,F,P,Vargas
69475,ADV,281,3,10:00 AM,10:50 AM,F,P,Vargas
71431,ADV,281,3,11:00 AM,11:50 AM,F,P,Vargas
71432,ADV,281,3,01:00 PM,01:50 PM,F,P,Vargas
61086,ADV,281,3,11:00 AM,11:50 AM,TR,P,Vargas
70087,ADV,283,3,12:30 PM,01:50 PM,TR,A,Mabry-Flynn
65173,ADV,283,3,05:00 PM,06:20 PM,MW,J,Fisher
62716,ADV,283,3,11:00 AM,12:20 PM,TR,J,Hitchon
64451,ADV,283,3,02:00 PM,03:20 PM,TR,J,Hitchon
65174,ADV,284,3,05:00 PM,06:20 PM,R,B,Duff
69335,ADV,284,3,03:30 PM,04:50 PM,R,B,Duff
71433,ADV,284,3,01:00 PM,02:20 PM,F,B,Duff
71435,ADV,284,3,11:00 AM,12:20 PM,F,B,Duff
62721,ADV,284,3,02:00 PM,03:20 PM,T,B,Duff
75901,ADV,290,1 to 3,03:30 PM,04:50 PM,R,,
75902,ADV,290,1 to 3,10:00 AM,11:20 AM,F,,
75261,ADV,290,3,12:30 PM,01:50 PM,T,H,Taneja
75264,ADV,290,3,03:00 PM,04:20 PM,MW,C,Wilson
68906,ADV,290,3,09:30 AM,10:50 AM,TR,S,Warren
69167,ADV,305,3,11:00 AM,12:20 PM,MW,J,Fisher
57971,ADV,310,3,10:00 AM,10:50 AM,MWF,C,Wilson
66827,ADV,311,3,11:00 AM,12:20 PM,TR,J,Chambers
71554,ADV,320,3,ARRANGED,,,D,Clifton
57969,ADV,350,3,03:00 PM,04:20 PM,MW,M,Peacock
57970,ADV,350,3,05:00 PM,06:20 PM,TR,M,Peacock
71555,ADV,370,3,ARRANGED,,,D,Clifton
61087,ADV,390,3,11:00 AM,12:20 PM,TR,P,Sheldon
61088,ADV,393,3,11:00 AM,11:50 AM,MWF,M,Nelson
68375,ADV,396,1 TO 3,ARRANGED,,,,
10112,ADV,400,0 TO 3,ARRANGED,,,,
29747,ADV,400,3,06:00 PM,08:50 PM,W,B,Duff
64821,ADV,409,3,01:00 PM,02:20 PM,TR,T,Kasdan
29754,ADV,410,3,09:30 AM,10:50 AM,TR,A,Vance
51297,ADV,410,3,11:00 AM,12:20 PM,MW,J,Wirtz
72946,ADV,410,3,11:00 AM,12:20 PM,TR,S,Oh
72947,ADV,410,3,03:00 PM,04:20 PM,MW,J,Wirtz
53466,ADV,452,4,01:30 PM,03:20 PM,TR,P,Sheldon
53225,ADV,452,3,01:30 PM,03:20 PM,TR,P,Sheldon
72399,ADV,460,3,03:30 PM,04:50 PM,TR,E,Maslowska
62726,ADV,460,3,12:00 PM,01:20 PM,MW,C,Ham
61094,ADV,460,3,01:30 PM,02:50 PM,MW,C,Ham
72929,ADV,460,3,12:30 PM,01:50 PM,TR,E,Maslowska
55557,ADV,476,3,01:00 PM,02:20 PM,MW,M,Nelson
63554,ADV,483,3,10:00 AM,11:20 AM,MW,K,Wise
51300,ADV,483,3,03:00 PM,04:20 PM,MW,K,Wise
72933,ADV,483,3,04:30 PM,05:50 PM,TR,X,Hu
65290,ADV,490,3,09:30 AM,10:50 AM,MW,M,Yao
63724,ADV,490,3,ARRANGED,,,D,Clifton
66376,ADV,490,3,11:00 AM,12:20 PM,MW,L,Su
41798,ADV,491,3,03:30 PM,04:50 PM,TR,M,Peacock
50823,ADV,495,1,ARRANGED,,,M,Peacock
50839,ADV,495,1,ARRANGED,,,M,Peacock
64824,ADV,496,1 TO 3,ARRANGED,,,,
62727,ADV,498,3,01:00 PM,02:50 PM,MWF,S,Meron
64458,ADV,498,3,01:00 PM,02:50 PM,MWF,S,Meron
64459,ADV,498,3,09:00 AM,10:50 AM,MWF,S,Meron
64460,ADV,498,3,09:00 AM,10:50 AM,MWF,S,Meron
29768,ADV,550,3,12:30 PM,01:50 PM,MW,S,Sar
57980,ADV,580,3,10:00 AM,12:50 PM,F,A,Mabry-Flynn
72995,ADV,581,3,09:30 AM,10:50 AM,MW,L,Su
29771,ADV,587,3,02:00 PM,04:50 PM,R,C,Ham
10116,ADV,590,1 TO 4,ARRANGED,,,,
31221,ADV,590,4,03:30 PM,06:20 PM,T,,
60131,ADV,598,6,ARRANGED,,,C,Ham
10120,ADV,599,0 TO 6,ARRANGED,,,,
76212,AE,100,2,03:00 PM,04:50 PM,T,N,Zahedi Mehr
55762,AE,100,2,03:00 PM,04:50 PM,R,N,Zahedi Mehr
46515,AE,100,2,02:00 PM,02:50 PM,T,N,Zahedi Mehr
46516,AE,100,2,03:00 PM,04:50 PM,M,T,Saxton-Fox
76211,AE,100,2,03:00 PM,04:50 PM,W,T,Saxton-Fox
63909,AE,100,2,02:00 PM,02:50 PM,R,T,Saxton-Fox
73403,AE,140,2,10:00 AM,10:50 AM,TR,J,Laystrom-Woodard
73404,AE,140,2,11:00 AM,11:50 AM,TR,J,Laystrom-Woodard
10004,AE,199,0 TO 5,ARRANGED,,,,
67368,AE,199,1,05:00 PM,05:50 PM,M,J,Merret
55736,AE,202,3,02:00 PM,03:20 PM,TR,H,Tran
29785,AE,311,3,10:00 AM,10:50 AM,MWF,A,Goza
66643,AE,312,3,02:00 PM,03:20 PM,MW,K,Stephani
29786,AE,321,3,09:00 AM,09:50 AM,MWF,J,Lambros
66645,AE,323,3,09:00 AM,09:50 AM,MWF,H,Chew
29788,AE,352,3,11:00 AM,11:50 AM,MWF,S,Eggl
66644,AE,353,3,11:00 AM,11:50 AM,MWF,M,Ornik
10012,AE,395,1 TO 4,ARRANGED,,,,
10015,AE,396,1 TO 4,ARRANGED,,,,
10008,AE,397,1 TO 3,ARRANGED,,,,
29794,AE,402,3 OR 4,02:00 PM,03:15 PM,TR,R,Woollands
63683,AE,402,3 OR 4,ARRANGED,,,R,Woollands
29800,AE,412,4,10:00 AM,11:50 AM,TR,M,Brewster
62174,AE,412,4,ARRANGED,,,M,Brewster
29803,AE,416,3 OR 4,11:00 AM,11:50 AM,MWF,P,Ansell
63684,AE,416,3 OR 4,ARRANGED,,,P,Ansell
36855,AE,420,3,09:00 AM,09:50 AM,MWF,K,James
62978,AE,420,4,09:00 AM,09:50 AM,MWF,K,James
59126,AE,420,3 OR 4,ARRANGED,,,K,James
29787,AE,433,3 OR 4,02:00 PM,02:50 PM,MWF,J,Rovey
63686,AE,433,3 OR 4,ARRANGED,,,J,Rovey
57765,AE,442,3,03:30 PM,04:50 PM,TR,J,Merret
57766,AE,442,3,03:30 PM,04:50 PM,TR,M,Lembeck
36451,AE,460,2,09:00 AM,10:50 AM,M,,
58075,AE,460,2,07:00 PM,08:50 PM,T,,
58079,AE,460,2,03:00 PM,04:50 PM,M,,
36452,AE,460,2,10:00 AM,11:50 AM,T,,
36453,AE,460,2,01:00 PM,02:50 PM,T,,
36454,AE,460,2,05:00 PM,06:50 PM,T,,
36455,AE,460,2,09:00 AM,10:50 AM,W,B,Woodard
36456,AE,460,2,11:00 AM,12:50 PM,W,,
36457,AE,460,2,03:00 PM,04:50 PM,W,,
70718,AE,460,2,07:00 PM,08:50 PM,W,,
65820,AE,460,2,11:00 AM,12:50 PM,M,,
65262,AE,460,2,05:00 PM,06:50 PM,M,,
65263,AE,460,2,05:00 PM,06:50 PM,W,,
36458,AE,460,2,10:00 AM,11:50 AM,R,,
58080,AE,460,2,01:00 PM,02:50 PM,R,,
64014,AE,460,2,05:00 PM,06:50 PM,R,,
36450,AE,460,2,09:00 AM,09:50 AM,TR,B,Woodard
54489,AE,482,4,09:00 AM,10:50 AM,T,,
54490,AE,482,4,09:00 AM,10:50 AM,R,,
54491,AE,482,4,03:00 PM,04:50 PM,T,,
59292,AE,482,4,03:00 PM,04:50 PM,R,,
63487,AE,482,4,02:00 PM,03:50 PM,W,,
69206,AE,482,4,09:00 AM,10:50 AM,W,,
70611,AE,482,4,09:00 AM,10:50 AM,M,,
75659,AE,482,4,09:00 AM,10:50 AM,T,,
75667,AE,482,4,09:00 AM,10:50 AM,R,,
75668,AE,482,4,03:00 PM,04:50 PM,T,,
75669,AE,482,4,03:00 PM,04:50 PM,R,,
75670,AE,482,4,02:00 PM,03:50 PM,W,,
75671,AE,482,4,09:00 AM,10:50 AM,W,,
75672,AE,482,4,09:00 AM,10:50 AM,M,,
54488,AE,482,4,12:30 PM,01:50 PM,TR,M,Belabbas
75673,AE,482,4,12:30 PM,01:50 PM,TR,M,Belabbas
58056,AE,483,2,09:00 AM,10:50 AM,M,,
58057,AE,483,2,03:00 PM,04:50 PM,M,,
58058,AE,483,2,09:00 AM,10:50 AM,W,,
58059,AE,483,2,03:00 PM,04:50 PM,W,,
58060,AE,483,2,09:00 AM,10:50 AM,F,,
58061,AE,483,2,03:00 PM,04:50 PM,F,,
67446,AE,483,2,10:00 AM,11:50 AM,T,,
70717,AE,483,2,05:00 PM,06:50 PM,M,,
57767,AE,483,2,01:00 PM,01:50 PM,MW,T,Bretl
72131,AE,485,3 OR 4,10:00 AM,11:20 AM,TR,D,Levin Fliflet
72132,AE,485,3 OR 4,ARRANGED,,,D,Levin Fliflet
10019,AE,497,1 TO 4,ARRANGED,,,,
39788,AE,498,1 TO 4,09:00 AM,09:50 AM,MWF,D,Bodony
72133,AE,498,1 TO 4,10:00 AM,10:50 AM,MWF,F,Panerai
72134,AE,498,1 TO 4,ARRANGED,,,F,Panerai
39793,AE,528,4,09:30 AM,10:50 AM,TR,H,Hilton
63693,AE,528,4,ARRANGED,,,H,Hilton
60267,AE,542,4,10:00 AM,11:20 AM,TR,J,Merret
63704,AE,542,4,ARRANGED,,,J,Merret
68287,AE,551,4,01:00 PM,02:50 PM,TR,A,Vakakis
72125,AE,551,4,ARRANGED,,,A,Vakakis
39797,AE,556,4,02:30 PM,04:20 PM,TR,C,Langbort
63702,AE,556,4,ARRANGED,,,C,Langbort
61494,AE,564,4,09:00 AM,10:20 AM,MW,G,Elliott
29808,AE,590,0,04:00 PM,04:50 PM,M,,
70304,AE,590,0,04:00 PM,04:50 PM,M,,
63964,AE,590,0,ARRANGED,,,,
10021,AE,597,1 TO 4,ARRANGED,,,,
69433,AE,598,4,ARRANGED,,,M,Panesi
70952,AE,598,4,01:00 PM,02:50 PM,TR,Z,Putnam
70953,AE,598,4,ARRANGED,,,Z,Putnam
65309,AE,598,4,09:00 AM,09:50 AM,MWF,M,Panesi
10024,AE,599,0 TO 16,ARRANGED,,,,
31223,AFAS,102,0,06:00 AM,07:20 AM,M,D,Bergman
31224,AFAS,102,0,ARRANGED,,,D,Bergman
31226,AFAS,111,1,11:00 AM,11:50 AM,W,D,Bergman
31230,AFAS,111,1,03:00 PM,03:50 PM,W,D,Bergman
64677,AFAS,120,3,12:30 PM,01:50 PM,TR,E,Ashworth
31236,AFAS,221,1,02:00 PM,02:50 PM,W,D,Bergman
50669,AFAS,221,1,10:00 AM,10:50 AM,W,D,Bergman
31241,AFAS,331,3,09:30 AM,10:50 AM,TR,D,Bergman
31243,AFAS,341,3,ARRANGED,,,D,Bergman
31245,AFAS,341,3,11:00 AM,12:20 PM,TR,D,Bergman
29810,AFRO,100,3,ARRANGED,,,R,Bailey
47705,AFRO,101,3,12:00 PM,12:50 PM,R,S,Cha-Jua
47707,AFRO,101,3,11:00 AM,11:50 AM,R,S,Cha-Jua
36652,AFRO,101,3,09:30 AM,10:50 AM,TR,S,Cha-Jua
57511,AFRO,106,3,12:00 PM,12:50 PM,MWF,,
75548,AFRO,132,3,02:00 PM,02:50 PM,F,J,Meyers
75549,AFRO,132,3,02:00 PM,02:50 PM,F,J,Meyers
75550,AFRO,132,3,03:00 PM,03:50 PM,F,J,Meyers
75551,AFRO,132,3,03:00 PM,03:50 PM,F,J,Meyers
67122,AFRO,132,3,03:00 PM,03:50 PM,MW,J,Meyers
71041,AFRO,201,3,ARRANGED,,,,
71044,AFRO,201,3,ARRANGED,,,,
74249,AFRO,201,3,ARRANGED,,,,
55973,AFRO,212,3,ARRANGED,,,L,Bright
57813,AFRO,226,3,12:30 PM,01:50 PM,MW,M,McKee
38492,AFRO,243,3,11:00 AM,12:20 PM,TR,M,Bowen
73936,AFRO,250,3,01:00 PM,02:20 PM,MW,,
55609,AFRO,259,3,09:30 AM,10:45 AM,TR,C,Freeburg
46869,AFRO,260,3,02:00 PM,03:20 PM,TR,I,Hunt
71410,AFRO,281,3,09:00 AM,09:50 AM,F,A,Burgos
71414,AFRO,281,3,01:00 PM,01:50 PM,F,A,Burgos
71418,AFRO,281,3,12:00 PM,12:50 PM,F,A,Burgos
75270,AFRO,281,3,12:00 PM,12:50 PM,F,A,Burgos
75273,AFRO,281,3,03:00 PM,03:50 PM,W,A,Burgos
75276,AFRO,281,3,02:00 PM,02:50 PM,W,A,Burgos
70107,AFRO,281,3,12:00 PM,12:50 PM,MW,A,Burgos
65001,AFRO,310,4,02:00 PM,03:50 PM,R,,
33765,AFRO,310,4,02:00 PM,03:50 PM,R,,
33771,AFRO,310,4,02:00 PM,03:50 PM,T,J,Anderson
56234,AFRO,312,3,11:00 AM,12:20 PM,TR,M,Lyubansky
51826,AFRO,383,3,03:00 PM,04:20 PM,MW,E,McDuffie
69260,AFRO,411,4,10:30 AM,11:50 AM,TR,H,Neville
60132,AFRO,411,3,10:30 AM,11:50 AM,TR,H,Neville
54751,AFRO,421,4,ARRANGED,,,B,Barnett
64991,AFRO,421,3,ARRANGED,,,B,Barnett
56090,AFRO,474,3,12:30 PM,01:50 PM,TR,S,Cha-Jua
56385,AFRO,474,4,12:30 PM,01:50 PM,TR,S,Cha-Jua
64926,AFRO,482,3,11:00 AM,01:50 PM,F,L,Dash
64928,AFRO,482,4,11:00 AM,01:50 PM,F,L,Dash
57821,AFRO,490,4,02:00 PM,04:50 PM,W,,
57820,AFRO,490,3,02:00 PM,04:50 PM,W,,
51973,AFRO,498,3,12:30 PM,01:50 PM,TR,,
51974,AFRO,498,4,12:30 PM,01:50 PM,TR,,
46585,AFRO,500,4,02:00 PM,04:50 PM,T,F,Harrison
62651,AFRO,595,1 TO 4,ARRANGED,,,,
46593,AFRO,597,4,12:00 PM,02:20 PM,W,C,Jenkins
72868,AFST,111,3,12:30 PM,01:50 PM,TR,M,Nobili
10130,AFST,199,1 TO 5,ARRANGED,,,,
36527,AFST,231,5,01:00 PM,01:50 PM,W,M,Gathogo
36529,AFST,231,5,10:00 AM,10:50 AM,W,M,Gathogo
75542,AFST,233,3,02:00 PM,03:20 PM,TR,A,Witmer
56793,AFST,241,5,09:00 AM,10:20 AM,MF,M,Gathogo
43136,AFST,243,3,11:00 AM,12:20 PM,TR,M,Bowen
46239,AFST,405,3,ARRANGED,,,M,Gathogo
59281,AFST,407,3 OR 4,ARRANGED,,,M,Gathogo
44178,AFST,433,4,02:00 PM,02:50 PM,W,M,Gathogo
70132,AFST,433,4,10:00 AM,10:50 AM,W,M,Gathogo
40593,AFST,435,3,11:00 AM,12:20 PM,MW,M,Gathogo
36642,AFST,443,4,ARRANGED,,,M,Gathogo
46169,AFST,445,3,ARRANGED,,,M,Gathogo
71109,AFST,490,1 TO 4,ARRANGED,,,,
10134,AFST,550,2 OR 4,ARRANGED,,,,
10137,AFST,599,0 TO 8,ARRANGED,,,,
38779,AGCM,220,3,12:30 PM,01:50 PM,TR,O,Roberts
75564,AGCM,230,3,11:00 AM,12:20 PM,TR,H,Cupps-Miller
66884,AGCM,270,3,10:00 AM,11:20 AM,MW,H,Cupps-Miller
38783,AGCM,330,3,02:00 PM,03:20 PM,TR,E,Morgan
75565,AGCM,499,3,05:30 PM,08:30 PM,T,E,Morgan
75566,AGCM,499,3,05:30 PM,08:30 PM,T,E,Morgan
29823,AGED,220,3,09:00 AM,09:50 AM,MWF,G,Ochs
29825,AGED,350,3,10:00 AM,11:20 AM,MW,G,Ochs
58126,AGED,421,3,01:00 PM,03:50 PM,T,G,Ochs
64879,AGED,430,4,05:30 PM,08:30 PM,M,A,Taylor
65585,AGED,430,4,05:30 PM,08:30 PM,M,A,Taylor
74017,AGED,496,2,ARRANGED,,,A,Leman
56348,AHS,125,1,11:00 AM,11:50 AM,F,T,Pulley
56124,AHS,199,1,12:30 PM,01:50 PM,T,A,Carter
52423,AHS,199,2,ARRANGED,,,C,Firkins
52015,AHS,199,1,12:30 PM,01:50 PM,T,A,Carter
70895,AHS,399,1 TO 6,ARRANGED,,,,
59275,AHS,399,2,ARRANGED,,,J,Woods
62975,AHS,399,1 TO 6,ARRANGED,,,C,Firkins
67435,AHS,494,2,ARRANGED,,,T,Offenstein
73821,AHS,494,4,02:00 PM,03:40 PM,TR,S,Clay
70725,AIS,101,3,10:00 AM,10:50 AM,F,J,Davis
70726,AIS,101,3,10:00 AM,10:50 AM,F,J,Davis
72042,AIS,101,3,11:00 AM,11:50 AM,F,J,Davis
69650,AIS,101,3,11:00 AM,11:50 AM,F,J,Davis
72534,AIS,101,3,10:00 AM,10:50 AM,MW,J,Davis
73393,AIS,214,3,11:00 AM,12:20 PM,R,R,Pahre
55859,AIS,265,3,12:30 PM,01:50 PM,TR,D,Rymhs
46680,AIS,277,3,02:00 PM,03:20 PM,TR,L,Marshall
75367,AIS,357,3,02:00 PM,03:20 PM,TR,J,de la Garza
56073,AIS,503,4,03:00 PM,05:00 PM,T,D,Rymhs
73087,ALEC,110,3,09:30 AM,10:50 AM,TR,H,Cupps-Miller
76231,ALEC,110,3,ARRANGED,,,G,Ochs
73487,ALEC,295,1 TO 3,ARRANGED,,,,
73479,ALEC,393,3 OR 6,ARRANGED,,,J,Smist
73496,ALEC,396,1 TO 4,ARRANGED,,,,
75544,ALEC,400,3,05:30 PM,08:30 PM,M,O,Roberts
75552,ALEC,400,3,05:30 PM,08:30 PM,M,O,Roberts
73521,ALEC,451,2,03:00 PM,04:50 PM,M,J,Smist
76125,ALEC,499,1,05:30 PM,08:30 PM,T,C,Baker
76126,ALEC,499,1,05:30 PM,08:30 PM,T,C,Baker
75553,ALEC,505,3,05:30 PM,08:30 PM,W,K,Duitsman
75554,ALEC,505,3,05:30 PM,08:30 PM,W,K,Duitsman
75556,ALEC,545,3,05:30 PM,08:30 PM,R,A,Leman
75558,ALEC,545,3,05:30 PM,08:30 PM,R,A,Leman
73502,ALEC,549,1 TO 4,ARRANGED,,,,
31288,ANSC,100,4,08:00 AM,09:50 AM,T,D,Parrett
31293,ANSC,100,4,10:00 AM,11:50 AM,T,D,Parrett
31298,ANSC,100,4,03:00 PM,04:50 PM,T,D,Parrett
31294,ANSC,100,4,10:00 AM,11:50 AM,R,D,Parrett
31296,ANSC,100,4,03:00 PM,04:50 PM,R,D,Parrett
72384,ANSC,100,4,08:00 AM,09:50 AM,R,D,Parrett
31300,ANSC,100,4,02:00 PM,02:50 PM,MWF,D,Parrett
74662,ANSC,100,4,03:00 PM,03:50 PM,MWF,D,Parrett
29835,ANSC,103,2,03:00 PM,04:50 PM,R,J,Emmert
40336,ANSC,110,3,03:00 PM,04:50 PM,TR,C,Allen
10232,ANSC,199,1 TO 5,ARRANGED,,,,
72084,ANSC,205,3,ARRANGED,,,J,Emmert
75951,ANSC,205,3,01:00 PM,01:50 PM,W,J,Emmert
75960,ANSC,205,3,12:00 PM,12:50 PM,F,J,Emmert
75952,ANSC,205,3,02:00 PM,02:50 PM,W,J,Emmert
75953,ANSC,205,3,06:00 PM,06:50 PM,W,J,Emmert
75954,ANSC,205,3,07:00 PM,07:50 PM,W,J,Emmert
75955,ANSC,205,3,09:00 AM,09:50 AM,R,J,Emmert
75956,ANSC,205,3,10:00 AM,10:50 AM,R,J,Emmert
75957,ANSC,205,3,06:00 PM,06:50 PM,R,J,Emmert
75958,ANSC,205,3,07:00 PM,07:50 PM,R,J,Emmert
75959,ANSC,205,3,11:00 AM,11:50 AM,F,J,Emmert
29863,ANSC,206,3,12:30 PM,01:50 PM,R,K,Kline
51564,ANSC,207,3,12:00 PM,12:50 PM,R,A,Fischer-Brown
51565,ANSC,207,3,01:00 PM,01:50 PM,R,A,Fischer-Brown
56248,ANSC,207,3,03:00 PM,03:50 PM,R,A,Fischer-Brown
56258,ANSC,207,3,11:00 AM,11:50 AM,R,A,Fischer-Brown
71999,ANSC,207,3,01:00 PM,01:50 PM,W,A,Fischer-Brown
72000,ANSC,207,3,02:00 PM,02:50 PM,W,A,Fischer-Brown
72001,ANSC,207,3,03:00 PM,03:50 PM,W,A,Fischer-Brown
29867,ANSC,207,3,ARRANGED,,,A,Fischer-Brown
75440,ANSC,210,2,09:00 AM,12:00 PM,R,B,Harsh
75443,ANSC,210,2,09:00 AM,12:00 PM,F,B,Harsh
76034,ANSC,210,2,10:00 AM,01:00 PM,W,B,Harsh
75439,ANSC,210,2,ARRANGED,,,B,Harsh
75816,ANSC,215,1,03:00 PM,04:50 PM,R,B,Klehm
75817,ANSC,215,1,03:00 PM,04:50 PM,R,L,Rincker
59996,ANSC,219,3,06:00 AM,08:50 AM,TR,B,Harsh
75026,ANSC,221,3,10:00 AM,10:50 AM,W,A,Kukekova
75027,ANSC,221,3,11:00 AM,11:50 AM,W,A,Kukekova
55435,ANSC,221,3,ARRANGED,,,,
75043,ANSC,222,3,10:00 AM,10:50 AM,M,A,Antonson
75042,ANSC,222,3,11:00 AM,11:50 AM,M,A,Antonson
55434,ANSC,222,3,ARRANGED,,,A,Antonson
53235,ANSC,250,3,ARRANGED,,,S,Richardson
73939,ANSC,250,3,12:30 PM,01:50 PM,R,S,Richardson
70556,ANSC,251,3,10:00 AM,10:50 AM,MWF,A,Steelman
74441,ANSC,255,3,ARRANGED,,,D,Shike
74625,ANSC,255,3,02:00 PM,02:50 PM,R,D,Shike
74626,ANSC,255,3,02:00 PM,02:50 PM,W,D,Shike
73798,ANSC,256,3,ARRANGED,,,D,Hagstrom
29886,ANSC,298,1,03:00 PM,03:50 PM,R,K,Jones-Hamlow
72003,ANSC,305,3,02:00 PM,02:50 PM,M,S,Richardson
72004,ANSC,305,3,01:00 PM,01:50 PM,M,S,Richardson
29860,ANSC,305,3,12:30 PM,01:50 PM,T,S,Richardson
62773,ANSC,307,3,11:00 AM,12:20 PM,TR,A,Fischer-Brown
65393,ANSC,309,2,01:00 PM,02:50 PM,R,A,Dilger
29869,ANSC,310,3,03:00 PM,06:20 PM,MWF,B,Klehm
29872,ANSC,312,3,03:00 PM,04:50 PM,MWF,L,Rincker
29877,ANSC,313,2,01:00 PM,02:50 PM,MW,D,Hagstrom
29880,ANSC,314,2,ARRANGED,,,D,Nolan
59983,ANSC,322,3,09:30 AM,10:50 AM,TR,J,McCann
29884,ANSC,350,3,09:00 AM,09:50 AM,MWF,J,Ridlon
74790,ANSC,360,3,02:00 PM,03:30 PM,TR,I,Condotta
60742,ANSC,398,1 TO 5,ARRANGED,,,M,Dean
60743,ANSC,398,1 TO 5,ARRANGED,,,J,McCann
60744,ANSC,398,1 TO 5,ARRANGED,,,D,Shike
60745,ANSC,398,1 TO 5,ARRANGED,,,A,Fischer-Brown
60746,ANSC,398,1 TO 5,ARRANGED,,,A,Fischer-Brown
60747,ANSC,398,1 TO 5,ARRANGED,,,R,Dilger
60748,ANSC,398,1 TO 5,ARRANGED,,,A,Fischer-Brown
60749,ANSC,398,1 TO 5,ARRANGED,,,S,Richardson
60800,ANSC,398,1 TO 5,ARRANGED,,,A,Fischer-Brown
70588,ANSC,398,3,ARRANGED,,,M,Baldes
66080,ANSC,398,1 TO 5,ARRANGED,,,M,Wheeler
39811,ANSC,400,3,11:00 AM,11:50 AM,MWF,F,Cardoso
29887,ANSC,401,3,11:00 AM,11:50 AM,MWF,D,Parrett
29891,ANSC,420,3,10:00 AM,10:50 AM,MWF,J,Drackley
72528,ANSC,422,3,ARRANGED,,,K,Swanson
69960,ANSC,422,3,02:00 PM,02:50 PM,W,K,Swanson
70243,ANSC,424,3,03:30 PM,04:50 PM,TR,M,Cattai de Godoy
76193,ANSC,424,3,ARRANGED,,,M,Cattai de Godoy
40958,ANSC,431,3,01:00 PM,01:50 PM,MWF,R,Nowak
34101,ANSC,440,4,03:30 PM,04:50 PM,TR,A,Lipka
34033,ANSC,440,4,ARRANGED,,,A,Lipka
34050,ANSC,440,4,ARRANGED,,,A,Lipka
34068,ANSC,440,4,ARRANGED,,,A,Lipka
55893,ANSC,440,4,ARRANGED,,,A,Lipka
67021,ANSC,445,4,ARRANGED,,,S,Rodriguez Zas
29889,ANSC,452,3 OR 4,09:00 AM,09:50 AM,MWF,A,Dilger
61674,ANSC,471,3,08:00 AM,09:20 AM,TR,F,Cardoso
59523,ANSC,498,2,03:00 PM,04:50 PM,M,A,Schneider
10254,ANSC,499,1 TO 4,ARRANGED,,,,
48361,ANSC,499,2,04:00 PM,04:50 PM,W,D,Nolan
48340,ANSC,499,3,ARRANGED,,,M,Cattai de Godoy
60581,ANSC,499,2,09:00 AM,09:50 AM,F,F,Cardoso
29894,ANSC,523,3,02:30 PM,04:20 PM,TR,R,Dilger
29895,ANSC,524,2,10:00 AM,10:50 AM,TR,C,Parsons
34605,ANSC,525,3,05:30 PM,06:50 PM,R,M,Prescott
